# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04 - Reptilian.mp3
# position_ms	bpm	beat_number
243869	130.00	1
244331	130.00	2
244792	130.00	3
245254	130.00	4
245715	130.00	1
246177	130.00	2
246638	130.00	3
247100	130.00	4
247561	130.00	1
248023	130.00	2
248485	130.00	3
248946	130.00	4
249408	130.00	1
249869	130.00	2
250331	130.00	3
250792	130.00	4
251254	130.00	1
251715	130.00	2
252177	130.00	3
252638	130.00	4
253100	130.00	1
253561	130.00	2
254023	130.00	3
254485	130.00	4
254946	130.00	1
255408	130.00	2
255869	130.00	3
256331	130.00	4
256792	130.00	1
257254	130.00	2
257715	130.00	3
258177	130.00	4
258638	130.00	1
259100	130.00	2
259561	130.00	3
260023	130.00	4
260485	130.00	1
260946	130.00	2
261408	130.00	3
261869	130.00	4
262331	130.00	1
262792	130.00	2
263254	130.00	3
263715	130.00	4
264177	130.00	1
264638	130.00	2
265100	130.00	3
265561	130.00	4
266023	130.00	1
266485	130.00	2
266946	130.00	3
267408	130.00	4
267869	130.00	1
268331	130.00	2
268792	130.00	3
269254	130.00	4
269715	130.00	1
270177	130.00	2
270638	130.00	3
271100	130.00	4
271561	130.00	1
272023	130.00	2
272485	130.00	3
272946	130.00	4
273408	130.00	1
273869	130.00	2
274331	130.00	3
274792	130.00	4
275254	130.00	1
275715	130.00	2
276177	130.00	3
276638	130.00	4
277100	130.00	1
277561	130.00	2
278023	130.00	3
278485	130.00	4
278946	130.00	1
279408	130.00	2
279869	130.00	3
280331	130.00	4
280792	130.00	1
281254	130.00	2
281715	130.00	3
282177	130.00	4
282638	130.00	1
283100	130.00	2
283561	130.00	3
284023	130.00	4
284485	130.00	1
284946	130.00	2
285408	130.00	3
285869	130.00	4
286331	130.00	1
286792	130.00	2
287254	130.00	3
287715	130.00	4
288177	130.00	1
288638	130.00	2
289100	130.00	3
289561	130.00	4
290023	130.00	1
290485	130.00	2
290946	130.00	3
291408	130.00	4
291869	130.00	1
292331	130.00	2
292792	130.00	3
293254	130.00	4
293715	130.00	1
294177	130.00	2
294638	130.00	3
295100	130.00	4
295561	130.00	1
296023	130.00	2
296485	130.00	3
296946	130.00	4
297408	130.00	1
297869	130.00	2
298331	130.00	3
298792	130.00	4
299254	130.00	1
299715	130.00	2
300177	130.00	3
300638	130.00	4
301100	130.00	1
301561	130.00	2
302023	130.00	3
302485	130.00	4
302946	130.00	1
303408	130.00	2
303869	130.00	3
304331	130.00	4
304792	130.00	1
305254	130.00	2
305715	130.00	3
306177	130.00	4
306638	130.00	1
307100	130.00	2
307561	130.00	3
308023	130.00	4
308485	130.00	1
308946	130.00	2
309408	130.00	3
309869	130.00	4
310331	130.00	1
310792	130.00	2
311254	130.00	3
311715	130.00	4
312177	130.00	1
312638	130.00	2
313100	130.00	3
313561	130.00	4
314023	130.00	1
314485	130.00	2
314946	130.00	3
315408	130.00	4
315869	130.00	1
316331	130.00	2
316792	130.00	3
317254	130.00	4
317715	130.00	1
318177	130.00	2
318638	130.00	3
319100	130.00	4
319561	130.00	1
320023	130.00	2
320485	130.00	3
320946	130.00	4
321408	130.00	1
321869	130.00	2
322331	130.00	3
322792	130.00	4
323254	130.00	1
323715	130.00	2
324177	130.00	3
324638	130.00	4
325100	130.00	1
325561	130.00	2
326023	130.00	3
326485	130.00	4
326946	130.00	1
327408	130.00	2
327869	130.00	3
328331	130.00	4
328792	130.00	1
329254	130.00	2
329715	130.00	3
330177	130.00	4
330638	130.00	1
331100	130.00	2
331561	130.00	3
332023	130.00	4
332485	130.00	1
332946	130.00	2
333408	130.00	3
333869	130.00	4
334331	130.00	1
334792	130.00	2
335254	130.00	3
335715	130.00	4
336177	130.00	1
336638	130.00	2
337100	130.00	3
337561	130.00	4
338023	130.00	1
338485	130.00	2
338946	130.00	3
339408	130.00	4
339869	130.00	1
340331	130.00	2
340792	130.00	3
341254	130.00	4
341715	130.00	1
342177	130.00	2
342638	130.00	3
343100	130.00	4
343561	130.00	1
344023	130.00	2
344485	130.00	3
344946	130.00	4
345408	130.00	1
345869	130.00	2
346331	130.00	3
346792	130.00	4
347254	130.00	1
347715	130.00	2
348177	130.00	3
348638	130.00	4
349100	130.00	1
349561	130.00	2
350023	130.00	3
350485	130.00	4
350946	130.00	1
351408	130.00	2
351869	130.00	3
352331	130.00	4
352792	130.00	1
353254	130.00	2
353715	130.00	3
354177	130.00	4
354638	130.00	1
355100	130.00	2
355561	130.00	3
356023	130.00	4
356485	130.00	1
356946	130.00	2
357408	130.00	3
357869	130.00	4
358331	130.00	1
358792	130.00	2
359254	130.00	3
359715	130.00	4
360177	130.00	1
360638	130.00	2
361100	130.00	3
361561	130.00	4
362023	130.00	1
362485	130.00	2
362946	130.00	3
363408	130.00	4
363869	130.00	1
364331	130.00	2
364792	130.00	3
365254	130.00	4
365715	130.00	1
366177	130.00	2
366638	130.00	3
367100	130.00	4
367561	130.00	1
368023	130.00	2
368485	130.00	3
368946	130.00	4
369408	130.00	1
369869	130.00	2
370331	130.00	3
370792	130.00	4
371254	130.00	1
371715	130.00	2
372177	130.00	3
372638	130.00	4
373100	130.00	1
373561	130.00	2
374023	130.00	3
374485	130.00	4
374946	130.00	1
375408	130.00	2
375869	130.00	3
376331	130.00	4
376792	130.00	1
377254	130.00	2
377715	130.00	3
378177	130.00	4
378638	130.00	1
379100	130.00	2
379561	130.00	3
380023	130.00	4
380485	130.00	1
380946	130.00	2
381408	130.00	3
381869	130.00	4
382331	130.00	1
382792	130.00	2
383254	130.00	3
383715	130.00	4
384177	130.00	1
384638	130.00	2
385100	130.00	3
385561	130.00	4
386023	130.00	1
386485	130.00	2
386946	130.00	3
387408	130.00	4
387869	130.00	1
388331	130.00	2
388792	130.00	3
389254	130.00	4
389715	130.00	1
390177	130.00	2
390638	130.00	3
391100	130.00	4
391561	130.00	1
392023	130.00	2
392485	130.00	3
392946	130.00	4
393408	130.00	1
393869	130.00	2
394331	130.00	3
394792	130.00	4
395254	130.00	1
395715	130.00	2
396177	130.00	3
396638	130.00	4
397100	130.00	1
397561	130.00	2
398023	130.00	3
398485	130.00	4
398946	130.00	1
399408	130.00	2
399869	130.00	3
400331	130.00	4
400792	130.00	1
401254	130.00	2
401715	130.00	3
402177	130.00	4
402638	130.00	1
403100	130.00	2
403561	130.00	3
404023	130.00	4
404485	130.00	1
404946	130.00	2
405408	130.00	3
405869	130.00	4
406331	130.00	1
406792	130.00	2
407254	130.00	3
407715	130.00	4
408177	130.00	1
408638	130.00	2
409100	130.00	3
409561	130.00	4
410023	130.00	1
410485	130.00	2
410946	130.00	3
411408	130.00	4
411869	130.00	1
412331	130.00	2
412792	130.00	3
413254	130.00	4
413715	130.00	1
414177	130.00	2
414638	130.00	3
415100	130.00	4
415561	130.00	1
416023	130.00	2
416485	130.00	3
416946	130.00	4
417408	130.00	1
417869	130.00	2
418331	130.00	3
418792	130.00	4
419254	130.00	1
419715	130.00	2
420177	130.00	3
420638	130.00	4
421100	130.00	1
421561	130.00	2
422023	130.00	3
422485	130.00	4
422946	130.00	1
423408	130.00	2
423869	130.00	3
