# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04-rene_wise-cutting_thick.mp3
# position_ms	bpm	beat_number
290789	133.00	1
291240	133.00	2
291691	133.00	3
292142	133.00	4
292593	133.00	1
293045	133.00	2
293496	133.00	3
293947	133.00	4
294398	133.00	1
294849	133.00	2
295300	133.00	3
295751	133.00	4
296202	133.00	1
296654	133.00	2
297105	133.00	3
297556	133.00	4
298007	133.00	1
298458	133.00	2
298909	133.00	3
299360	133.00	4
299811	133.00	1
300263	133.00	2
300714	133.00	3
301165	133.00	4
301616	133.00	1
302067	133.00	2
302518	133.00	3
302969	133.00	4
303420	133.00	1
303872	133.00	2
304323	133.00	3
304774	133.00	4
305225	133.00	1
305676	133.00	2
306127	133.00	3
306578	133.00	4
307029	133.00	1
307481	133.00	2
307932	133.00	3
308383	133.00	4
308834	133.00	1
309285	133.00	2
309736	133.00	3
310187	133.00	4
310639	133.00	1
311090	133.00	2
311541	133.00	3
311992	133.00	4
312443	133.00	1
312894	133.00	2
313345	133.00	3
313796	133.00	4
314248	133.00	1
314699	133.00	2
315150	133.00	3
315601	133.00	4
316052	133.00	1
316503	133.00	2
316954	133.00	3
317405	133.00	4
317857	133.00	1
318308	133.00	2
318759	133.00	3
319210	133.00	4
319661	133.00	1
320112	133.00	2
320563	133.00	3
321014	133.00	4
321466	133.00	1
321917	133.00	2
322368	133.00	3
322819	133.00	4
323270	133.00	1
323721	133.00	2
324172	133.00	3
324623	133.00	4
325075	133.00	1
325526	133.00	2
325977	133.00	3
326428	133.00	4
326879	133.00	1
327330	133.00	2
327781	133.00	3
328232	133.00	4
328684	133.00	1
329135	133.00	2
329586	133.00	3
330037	133.00	4
330488	133.00	1
330939	133.00	2
331390	133.00	3
331841	133.00	4
332293	133.00	1
332744	133.00	2
333195	133.00	3
333646	133.00	4
334097	133.00	1
334548	133.00	2
334999	133.00	3
335451	133.00	4
335902	133.00	1
336353	133.00	2
336804	133.00	3
