# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/01 - Sentient.mp3
# position_ms	bpm	beat_number
231411	130.00	2
231873	130.00	3
232335	130.00	4
232796	130.00	1
233258	130.00	2
233719	130.00	3
234181	130.00	4
234642	130.00	1
235104	130.00	2
235565	130.00	3
236027	130.00	4
236488	130.00	1
236950	130.00	2
237411	130.00	3
237873	130.00	4
238335	130.00	1
238796	130.00	2
239258	130.00	3
239719	130.00	4
240181	130.00	1
240642	130.00	2
241104	130.00	3
241565	130.00	4
242027	130.00	1
242488	130.00	2
242950	130.00	3
243411	130.00	4
243873	130.00	1
244335	130.00	2
244796	130.00	3
245258	130.00	4
245719	130.00	1
246181	130.00	2
246642	130.00	3
247104	130.00	4
247565	130.00	1
248027	130.00	2
248488	130.00	3
248950	130.00	4
249411	130.00	1
249873	130.00	2
250335	130.00	3
250796	130.00	4
251258	130.00	1
251719	130.00	2
252181	130.00	3
252642	130.00	4
253104	130.00	1
253565	130.00	2
254027	130.00	3
254488	130.00	4
254950	130.00	1
255411	130.00	2
255873	130.00	3
256335	130.00	4
256796	130.00	1
257258	130.00	2
257719	130.00	3
258181	130.00	4
258642	130.00	1
259104	130.00	2
259565	130.00	3
260027	130.00	4
260488	130.00	1
260950	130.00	2
261411	130.00	3
261873	130.00	4
262335	130.00	1
262796	130.00	2
263258	130.00	3
263719	130.00	4
264181	130.00	1
264642	130.00	2
265104	130.00	3
265565	130.00	4
266027	130.00	1
266488	130.00	2
266950	130.00	3
267411	130.00	4
267873	130.00	1
268335	130.00	2
268796	130.00	3
269258	130.00	4
269719	130.00	1
270181	130.00	2
270642	130.00	3
271104	130.00	4
271565	130.00	1
272027	130.00	2
272488	130.00	3
272950	130.00	4
273411	130.00	1
273873	130.00	2
274335	130.00	3
274796	130.00	4
275258	130.00	1
275719	130.00	2
276181	130.00	3
276642	130.00	4
277104	130.00	1
277565	130.00	2
278027	130.00	3
278488	130.00	4
278950	130.00	1
279411	130.00	2
279873	130.00	3
280335	130.00	4
280796	130.00	1
281258	130.00	2
281719	130.00	3
282181	130.00	4
282642	130.00	1
283104	130.00	2
283565	130.00	3
284027	130.00	4
284488	130.00	1
284950	130.00	2
285411	130.00	3
285873	130.00	4
286335	130.00	1
286796	130.00	2
287258	130.00	3
287719	130.00	4
288181	130.00	1
288642	130.00	2
289104	130.00	3
289565	130.00	4
290027	130.00	1
290488	130.00	2
290950	130.00	3
291411	130.00	4
291873	130.00	1
292335	130.00	2
292796	130.00	3
293258	130.00	4
293719	130.00	1
294181	130.00	2
294642	130.00	3
295104	130.00	4
295565	130.00	1
296027	130.00	2
296488	130.00	3
