# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04-tekra-ybbob_(original_mix)-09ee0376.mp3
# position_ms	bpm	beat_number
267935	131.00	2
268393	131.00	3
268851	131.00	4
269309	131.00	1
269767	131.00	2
270225	131.00	3
270683	131.00	4
271141	131.00	1
271599	131.00	2
272057	131.00	3
272515	131.00	4
272973	131.00	1
273431	131.00	2
273889	131.00	3
274347	131.00	4
274805	131.00	1
275263	131.00	2
275721	131.00	3
276179	131.00	4
276637	131.00	1
277095	131.00	2
277553	131.00	3
278011	131.00	4
278469	131.00	1
278927	131.00	2
279385	131.00	3
279843	131.00	4
280301	131.00	1
280759	131.00	2
281217	131.00	3
281675	131.00	4
282133	131.00	1
282591	131.00	2
283049	131.00	3
283507	131.00	4
283965	131.00	1
284423	131.00	2
284881	131.00	3
285339	131.00	4
285797	131.00	1
286255	131.00	2
286713	131.00	3
287171	131.00	4
287629	131.00	1
288087	131.00	2
288545	131.00	3
289003	131.00	4
289461	131.00	1
289919	131.00	2
290377	131.00	3
290835	131.00	4
291293	131.00	1
291751	131.00	2
292209	131.00	3
292667	131.00	4
293125	131.00	1
293583	131.00	2
294041	131.00	3
294499	131.00	4
294957	131.00	1
295415	131.00	2
295873	131.00	3
296331	131.00	4
296789	131.00	1
297247	131.00	2
297705	131.00	3
298163	131.00	4
298621	131.00	1
299079	131.00	2
299537	131.00	3
299995	131.00	4
300453	131.00	1
300911	131.00	2
301369	131.00	3
301827	131.00	4
302285	131.00	1
302743	131.00	2
303201	131.00	3
303659	131.00	4
304117	131.00	1
304575	131.00	2
305033	131.00	3
305491	131.00	4
305949	131.00	1
306407	131.00	2
306865	131.00	3
307323	131.00	4
307781	131.00	1
308239	131.00	2
308697	131.00	3
309155	131.00	4
309613	131.00	1
310071	131.00	2
310529	131.00	3
310987	131.00	4
311445	131.00	1
311903	131.00	2
312361	131.00	3
312819	131.00	4
313277	131.00	1
313735	131.00	2
314193	131.00	3
314651	131.00	4
315109	131.00	1
315567	131.00	2
316025	131.00	3
316483	131.00	4
316941	131.00	1
317399	131.00	2
317857	131.00	3
318315	131.00	4
318773	131.00	1
319231	131.00	2
319689	131.00	3
320147	131.00	4
320606	131.00	1
321063	131.00	2
321522	131.00	3
321979	131.00	4
322438	131.00	1
322895	131.00	2
323354	131.00	3
323811	131.00	4
324270	131.00	1
324728	131.00	2
325186	131.00	3
325644	131.00	4
326102	131.00	1
326560	131.00	2
327018	131.00	3
327476	131.00	4
327934	131.00	1
328392	131.00	2
328850	131.00	3
329308	131.00	4
329766	131.00	1
330224	131.00	2
330682	131.00	3
331140	131.00	4
331598	131.00	1
332056	131.00	2
332514	131.00	3
332972	131.00	4
333430	131.00	1
333888	131.00	2
334346	131.00	3
334804	131.00	4
335262	131.00	1
335720	131.00	2
336178	131.00	3
336636	131.00	4
337094	131.00	1
337552	131.00	2
338010	131.00	3
338468	131.00	4
338926	131.00	1
339384	131.00	2
339842	131.00	3
340300	131.00	4
340758	131.00	1
341216	131.00	2
341674	131.00	3
342132	131.00	4
342590	131.00	1
343048	131.00	2
343506	131.00	3
343964	131.00	4
344422	131.00	1
344880	131.00	2
345338	131.00	3
345796	131.00	4
346254	131.00	1
346712	131.00	2
347170	131.00	3
347628	131.00	4
348086	131.00	1
348544	131.00	2
349002	131.00	3
349460	131.00	4
349918	131.00	1
350376	131.00	2
350834	131.00	3
351292	131.00	4
351750	131.00	1
352208	131.00	2
352666	131.00	3
353124	131.00	4
353582	131.00	1
354040	131.00	2
354498	131.00	3
354956	131.00	4
355414	131.00	1
355872	131.00	2
356330	131.00	3
356788	131.00	4
357246	131.00	1
357704	131.00	2
358162	131.00	3
358620	131.00	4
359078	131.00	1
359536	131.00	2
359994	131.00	3
360452	131.00	4
360910	131.00	1
361368	131.00	2
361826	131.00	3
362284	131.00	4
362742	131.00	1
363200	131.00	2
363658	131.00	3
364116	131.00	4
364574	131.00	1
365032	131.00	2
365490	131.00	3
365948	131.00	4
366406	131.00	1
366864	131.00	2
367322	131.00	3
367780	131.00	4
368238	131.00	1
368696	131.00	2
369154	131.00	3
369612	131.00	4
370070	131.00	1
370528	131.00	2
370986	131.00	3
371444	131.00	4
371902	131.00	1
372360	131.00	2
372818	131.00	3
373276	131.00	4
373734	131.00	1
374192	131.00	2
374650	131.00	3
375108	131.00	4
375566	131.00	1
376024	131.00	2
376482	131.00	3
376940	131.00	4
377398	131.00	1
377856	131.00	2
378314	131.00	3
378772	131.00	4
379230	131.00	1
379688	131.00	2
380146	131.00	3
380604	131.00	4
381062	131.00	1
381520	131.00	2
381978	131.00	3
382436	131.00	4
382894	131.00	1
383352	131.00	2
383810	131.00	3
384268	131.00	4
384726	131.00	1
385184	131.00	2
385642	131.00	3
386100	131.00	4
386558	131.00	1
387016	131.00	2
387474	131.00	3
387932	131.00	4
388390	131.00	1
388848	131.00	2
389306	131.00	3
389764	131.00	4
390222	131.00	1
390680	131.00	2
391138	131.00	3
391596	131.00	4
392054	131.00	1
392512	131.00	2
392971	131.00	3
393428	131.00	4
393887	131.00	1
394344	131.00	2
394803	131.00	3
395260	131.00	4
395719	131.00	1
396176	131.00	2
396635	131.00	3
397092	131.00	4
397551	131.00	1
398009	131.00	2
398467	131.00	3
398925	131.00	4
399383	131.00	1
399841	131.00	2
400299	131.00	3
400757	131.00	4
401215	131.00	1
401673	131.00	2
402131	131.00	3
402589	131.00	4
403047	131.00	1
403505	131.00	2
403963	131.00	3
404421	131.00	4
404879	131.00	1
405337	131.00	2
405795	131.00	3
406253	131.00	4
406711	131.00	1
407169	131.00	2
407627	131.00	3
408085	131.00	4
