# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/08-metapattern-pseudo_user.mp3
# position_ms	bpm	beat_number
237401	137.00	3
237839	137.00	4
238277	137.00	1
238715	137.00	2
239153	137.00	3
239591	137.00	4
240029	137.00	1
240467	137.00	2
240905	137.00	3
241343	137.00	4
241781	137.00	1
242219	137.00	2
242657	137.00	3
243095	137.00	4
243533	137.00	1
243971	137.00	2
244409	137.00	3
244846	137.00	4
245284	137.00	1
245722	137.00	2
246160	137.00	3
246598	137.00	4
247036	137.00	1
247474	137.00	2
247912	137.00	3
248350	137.00	4
248788	137.00	1
249226	137.00	2
249664	137.00	3
250102	137.00	4
250540	137.00	1
250978	137.00	2
251416	137.00	3
251854	137.00	4
252292	137.00	1
252730	137.00	2
253168	137.00	3
253606	137.00	4
254044	137.00	1
254481	137.00	2
254919	137.00	3
255357	137.00	4
255795	137.00	1
256233	137.00	2
256671	137.00	3
257109	137.00	4
257547	137.00	1
257985	137.00	2
258423	137.00	3
258861	137.00	4
259299	137.00	1
259737	137.00	2
260175	137.00	3
260613	137.00	4
261051	137.00	1
261489	137.00	2
261927	137.00	3
262365	137.00	4
262803	137.00	1
263241	137.00	2
263679	137.00	3
264117	137.00	4
264554	137.00	1
264992	137.00	2
265430	137.00	3
265868	137.00	4
266306	137.00	1
266744	137.00	2
267182	137.00	3
267620	137.00	4
268058	137.00	1
268496	137.00	2
268934	137.00	3
269372	137.00	4
269810	137.00	1
270248	137.00	2
270686	137.00	3
271124	137.00	4
271562	137.00	1
272000	137.00	2
272438	137.00	3
272876	137.00	4
273314	137.00	1
273752	137.00	2
274190	137.00	3
274627	137.00	4
275065	137.00	1
275503	137.00	2
275941	137.00	3
276379	137.00	4
276817	137.00	1
277255	137.00	2
277693	137.00	3
278131	137.00	4
278569	137.00	1
279007	137.00	2
279445	137.00	3
279883	137.00	4
280321	137.00	1
280759	137.00	2
281197	137.00	3
281635	137.00	4
282073	137.00	1
282511	137.00	2
282949	137.00	3
283387	137.00	4
283825	137.00	1
284263	137.00	2
284700	137.00	3
285138	137.00	4
285576	137.00	1
286014	137.00	2
286452	137.00	3
286890	137.00	4
287328	137.00	1
287766	137.00	2
288204	137.00	3
288642	137.00	4
289080	137.00	1
289518	137.00	2
289956	137.00	3
290394	137.00	4
290832	137.00	1
291270	137.00	2
291708	137.00	3
292146	137.00	4
292584	137.00	1
293022	137.00	2
293460	137.00	3
293898	137.00	4
294336	137.00	1
294773	137.00	2
295211	137.00	3
295649	137.00	4
296087	137.00	1
296525	137.00	2
296963	137.00	3
297401	137.00	4
297839	137.00	1
298277	137.00	2
298715	137.00	3
299153	137.00	4
299591	137.00	1
300029	137.00	2
300467	137.00	3
300905	137.00	4
301343	137.00	1
301781	137.00	2
302219	137.00	3
302657	137.00	4
303095	137.00	1
303533	137.00	2
303971	137.00	3
304409	137.00	4
304846	137.00	1
305284	137.00	2
305722	137.00	3
306160	137.00	4
306598	137.00	1
307036	137.00	2
307474	137.00	3
307912	137.00	4
308350	137.00	1
308788	137.00	2
309226	137.00	3
309664	137.00	4
310102	137.00	1
310540	137.00	2
310978	137.00	3
311416	137.00	4
311854	137.00	1
312292	137.00	2
312730	137.00	3
313168	137.00	4
313606	137.00	1
314044	137.00	2
314481	137.00	3
314919	137.00	4
315357	137.00	1
315795	137.00	2
316233	137.00	3
316671	137.00	4
317109	137.00	1
317547	137.00	2
317985	137.00	3
318423	137.00	4
318861	137.00	1
319299	137.00	2
319737	137.00	3
320175	137.00	4
320613	137.00	1
321051	137.00	2
321489	137.00	3
321927	137.00	4
322365	137.00	1
322803	137.00	2
323241	137.00	3
323679	137.00	4
324117	137.00	1
324554	137.00	2
