# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/07 All That Nothing.mp3
# position_ms	bpm	beat_number
402772	128.01	4
403240	128.01	1
403709	128.01	2
404178	128.01	3
404647	128.01	4
405115	128.01	1
405584	128.01	2
406053	128.01	3
406521	128.01	4
406990	128.01	1
407459	128.01	2
407928	128.01	3
408396	128.01	4
408865	128.01	1
409334	128.01	2
409803	128.01	3
410271	128.01	4
410740	128.01	1
411209	128.01	2
411678	128.01	3
412146	128.01	4
412615	128.01	1
413084	128.01	2
413552	128.01	3
414021	128.01	4
414490	128.01	1
414959	128.01	2
415427	128.01	3
415896	128.01	4
416365	128.01	1
416834	128.01	2
417302	128.01	3
417771	128.01	4
418240	128.01	1
418708	128.01	2
419177	128.01	3
419646	128.01	4
420115	128.01	1
420583	128.01	2
421052	128.01	3
421521	128.01	4
421990	128.01	1
422458	128.01	2
422927	128.01	3
