# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/063 - Peter Van Hoesen - Exit Strategy.mp3
# position_ms	bpm	beat_number
222691	135.00	2
223135	135.00	3
223580	135.00	4
224024	135.00	1
224469	135.00	2
224913	135.00	3
225358	135.00	4
225802	135.00	1
226246	135.00	2
226691	135.00	3
227135	135.00	4
227580	135.00	1
228024	135.00	2
228469	135.00	3
228913	135.00	4
229358	135.00	1
229802	135.00	2
230246	135.00	3
230691	135.00	4
231135	135.00	1
231580	135.00	2
232024	135.00	3
232469	135.00	4
232913	135.00	1
233358	135.00	2
233802	135.00	3
234246	135.00	4
234691	135.00	1
235135	135.00	2
235580	135.00	3
236024	135.00	4
236469	135.00	1
236913	135.00	2
237358	135.00	3
237802	135.00	4
238246	135.00	1
238691	135.00	2
239135	135.00	3
239580	135.00	4
240024	135.00	1
240469	135.00	2
240913	135.00	3
241358	135.00	4
241802	135.00	1
242246	135.00	2
242691	135.00	3
243135	135.00	4
243580	135.00	1
244024	135.00	2
244469	135.00	3
244913	135.00	4
245358	135.00	1
245802	135.00	2
246246	135.00	3
246691	135.00	4
247135	135.00	1
247580	135.00	2
248024	135.00	3
248469	135.00	4
248913	135.00	1
249358	135.00	2
249802	135.00	3
250246	135.00	4
250691	135.00	1
251135	135.00	2
251580	135.00	3
252024	135.00	4
252469	135.00	1
252913	135.00	2
253358	135.00	3
253802	135.00	4
254246	135.00	1
254691	135.00	2
255135	135.00	3
255580	135.00	4
256024	135.00	1
256469	135.00	2
256913	135.00	3
257358	135.00	4
257802	135.00	1
258246	135.00	2
258691	135.00	3
259135	135.00	4
259580	135.00	1
260024	135.00	2
260469	135.00	3
260913	135.00	4
261358	135.00	1
261802	135.00	2
262246	135.00	3
262691	135.00	4
263135	135.00	1
263580	135.00	2
264024	135.00	3
264469	135.00	4
264913	135.00	1
265358	135.00	2
265802	135.00	3
266246	135.00	4
266691	135.00	1
267135	135.00	2
267580	135.00	3
268024	135.00	4
268469	135.00	1
268913	135.00	2
269358	135.00	3
269802	135.00	4
270246	135.00	1
270691	135.00	2
271135	135.00	3
271580	135.00	4
272024	135.00	1
272469	135.00	2
272913	135.00	3
273358	135.00	4
273802	135.00	1
274246	135.00	2
274691	135.00	3
275135	135.00	4
275580	135.00	1
276024	135.00	2
276469	135.00	3
276913	135.00	4
277358	135.00	1
277802	135.00	2
278246	135.00	3
278691	135.00	4
279135	135.00	1
279580	135.00	2
280024	135.00	3
280469	135.00	4
280913	135.00	1
281358	135.00	2
281802	135.00	3
282246	135.00	4
282691	135.00	1
283135	135.00	2
283580	135.00	3
284024	135.00	4
284469	135.00	1
284913	135.00	2
285358	135.00	3
285802	135.00	4
286246	135.00	1
286691	135.00	2
287135	135.00	3
287580	135.00	4
288024	135.00	1
288469	135.00	2
288913	135.00	3
289358	135.00	4
289802	135.00	1
290246	135.00	2
290691	135.00	3
291135	135.00	4
291580	135.00	1
292024	135.00	2
292469	135.00	3
292913	135.00	4
293358	135.00	1
293802	135.00	2
294246	135.00	3
294691	135.00	4
295135	135.00	1
295580	135.00	2
296024	135.00	3
296469	135.00	4
296913	135.00	1
297358	135.00	2
297802	135.00	3
298246	135.00	4
298691	135.00	1
299135	135.00	2
299580	135.00	3
300024	135.00	4
300469	135.00	1
300913	135.00	2
301358	135.00	3
301802	135.00	4
302246	135.00	1
302691	135.00	2
303135	135.00	3
303580	135.00	4
304024	135.00	1
304469	135.00	2
304913	135.00	3
305358	135.00	4
305802	135.00	1
306246	135.00	2
306691	135.00	3
307135	135.00	4
307580	135.00	1
308024	135.00	2
308469	135.00	3
308913	135.00	4
309358	135.00	1
309802	135.00	2
310246	135.00	3
310691	135.00	4
311135	135.00	1
311580	135.00	2
312024	135.00	3
312469	135.00	4
312913	135.00	1
313358	135.00	2
313802	135.00	3
314246	135.00	4
314691	135.00	1
315135	135.00	2
315580	135.00	3
316024	135.00	4
316469	135.00	1
316913	135.00	2
317358	135.00	3
317802	135.00	4
318247	135.00	1
318691	135.00	2
319135	135.00	3
319580	135.00	4
320024	135.00	1
320469	135.00	2
320913	135.00	3
321358	135.00	4
321802	135.00	1
322247	135.00	2
322691	135.00	3
323135	135.00	4
323580	135.00	1
324024	135.00	2
324469	135.00	3
324913	135.00	4
325358	135.00	1
325802	135.00	2
326247	135.00	3
326691	135.00	4
327135	135.00	1
327580	135.00	2
328024	135.00	3
328469	135.00	4
328913	135.00	1
329358	135.00	2
329802	135.00	3
330247	135.00	4
330691	135.00	1
331135	135.00	2
331580	135.00	3
332024	135.00	4
332469	135.00	1
332913	135.00	2
333358	135.00	3
333802	135.00	4
334247	135.00	1
334691	135.00	2
335135	135.00	3
335580	135.00	4
336024	135.00	1
336469	135.00	2
336913	135.00	3
337358	135.00	4
337802	135.00	1
338247	135.00	2
338691	135.00	3
339135	135.00	4
339580	135.00	1
340024	135.00	2
340469	135.00	3
340913	135.00	4
341358	135.00	1
341802	135.00	2
342247	135.00	3
342691	135.00	4
343135	135.00	1
343580	135.00	2
344024	135.00	3
344469	135.00	4
344913	135.00	1
345358	135.00	2
345802	135.00	3
346247	135.00	4
346691	135.00	1
347135	135.00	2
347580	135.00	3
348024	135.00	4
348469	135.00	1
348913	135.00	2
349358	135.00	3
349802	135.00	4
350247	135.00	1
350691	135.00	2
351135	135.00	3
351580	135.00	4
352024	135.00	1
352469	135.00	2
352913	135.00	3
353358	135.00	4
353802	135.00	1
354247	135.00	2
354691	135.00	3
355135	135.00	4
355580	135.00	1
356024	135.00	2
356469	135.00	3
356913	135.00	4
357358	135.00	1
357802	135.00	2
358247	135.00	3
358691	135.00	4
359135	135.00	1
359580	135.00	2
360024	135.00	3
360469	135.00	4
360913	135.00	1
361358	135.00	2
361802	135.00	3
362247	135.00	4
362691	135.00	1
363135	135.00	2
363580	135.00	3
364024	135.00	4
364469	135.00	1
364913	135.00	2
365358	135.00	3
365802	135.00	4
366247	135.00	1
366691	135.00	2
367135	135.00	3
367580	135.00	4
368024	135.00	1
368469	135.00	2
368913	135.00	3
369358	135.00	4
369802	135.00	1
370247	135.00	2
370691	135.00	3
371135	135.00	4
371580	135.00	1
372024	135.00	2
372469	135.00	3
372913	135.00	4
373358	135.00	1
373802	135.00	2
374247	135.00	3
374691	135.00	4
375136	135.00	1
375580	135.00	2
376024	135.00	3
376469	135.00	4
376913	135.00	1
377358	135.00	2
377802	135.00	3
378247	135.00	4
378691	135.00	1
379136	135.00	2
379580	135.00	3
380024	135.00	4
380469	135.00	1
380913	135.00	2
381358	135.00	3
381802	135.00	4
382247	135.00	1
382691	135.00	2
383136	135.00	3
383580	135.00	4
384024	135.00	1
384469	135.00	2
384913	135.00	3
385358	135.00	4
385802	135.00	1
386247	135.00	2
386691	135.00	3
387136	135.00	4
387580	135.00	1
388024	135.00	2
388469	135.00	3
388913	135.00	4
389358	135.00	1
389802	135.00	2
390247	135.00	3
390691	135.00	4
391136	135.00	1
391580	135.00	2
392024	135.00	3
392469	135.00	4
392913	135.00	1
393358	135.00	2
393802	135.00	3
394247	135.00	4
394691	135.00	1
395136	135.00	2
395580	135.00	3
396024	135.00	4
396469	135.00	1
396913	135.00	2
397358	135.00	3
397802	135.00	4
398247	135.00	1
398691	135.00	2
399136	135.00	3
399580	135.00	4
400024	135.00	1
400469	135.00	2
400913	135.00	3
401358	135.00	4
401802	135.00	1
402247	135.00	2
402691	135.00	3
403136	135.00	4
403580	135.00	1
404024	135.00	2
404469	135.00	3
404913	135.00	4
405358	135.00	1
405802	135.00	2
406247	135.00	3
406691	135.00	4
