# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/Buttechno - Dub 22 [PSY012].mp3
# position_ms	bpm	beat_number
211349	150.00	1
211749	150.00	2
212149	150.00	3
212549	150.00	4
212949	150.00	1
213349	150.00	2
213749	150.00	3
214149	150.00	4
214549	150.00	1
214949	150.00	2
215349	150.00	3
215749	150.00	4
216149	150.00	1
216549	150.00	2
216949	150.00	3
217349	150.00	4
217749	150.00	1
218149	150.00	2
218549	150.00	3
218949	150.00	4
219349	150.00	1
219749	150.00	2
220149	150.00	3
220549	150.00	4
220949	150.00	1
221349	150.00	2
221749	150.00	3
222149	150.00	4
222549	150.00	1
222949	150.00	2
223349	150.00	3
223749	150.00	4
224149	150.00	1
224549	150.00	2
224949	150.00	3
225349	150.00	4
225749	150.00	1
226149	150.00	2
226549	150.00	3
226949	150.00	4
227349	150.00	1
227749	150.00	2
228149	150.00	3
228549	150.00	4
228949	150.00	1
229349	150.00	2
229749	150.00	3
230149	150.00	4
230549	150.00	1
230949	150.00	2
231349	150.00	3
231749	150.00	4
232149	150.00	1
232549	150.00	2
232949	150.00	3
233349	150.00	4
233749	150.00	1
234149	150.00	2
234549	150.00	3
234949	150.00	4
235349	150.00	1
235749	150.00	2
236149	150.00	3
236549	150.00	4
236949	150.00	1
237349	150.00	2
237749	150.00	3
238149	150.00	4
238549	150.00	1
238949	150.00	2
239349	150.00	3
239749	150.00	4
240149	150.00	1
240549	150.00	2
240949	150.00	3
241349	150.00	4
241749	150.00	1
242149	150.00	2
242549	150.00	3
242949	150.00	4
243349	150.00	1
243749	150.00	2
244149	150.00	3
244549	150.00	4
244949	150.00	1
245349	150.00	2
245749	150.00	3
246149	150.00	4
246549	150.00	1
246949	150.00	2
247349	150.00	3
247749	150.00	4
248149	150.00	1
248549	150.00	2
248949	150.00	3
249349	150.00	4
249749	150.00	1
250149	150.00	2
250549	150.00	3
250949	150.00	4
251349	150.00	1
251749	150.00	2
252149	150.00	3
252549	150.00	4
252949	150.00	1
253349	150.00	2
253749	150.00	3
254149	150.00	4
254549	150.00	1
254949	150.00	2
255349	150.00	3
255749	150.00	4
256149	150.00	1
256549	150.00	2
256949	150.00	3
257349	150.00	4
257749	150.00	1
258149	150.00	2
258549	150.00	3
258949	150.00	4
259349	150.00	1
259749	150.00	2
260149	150.00	3
260549	150.00	4
260949	150.00	1
261349	150.00	2
261749	150.00	3
262149	150.00	4
262549	150.00	1
262949	150.00	2
263349	150.00	3
263749	150.00	4
264149	150.00	1
264549	150.00	2
264949	150.00	3
265349	150.00	4
265749	150.00	1
266149	150.00	2
266549	150.00	3
266949	150.00	4
267349	150.00	1
267749	150.00	2
268149	150.00	3
268549	150.00	4
268949	150.00	1
269349	150.00	2
269749	150.00	3
270149	150.00	4
270549	150.00	1
270949	150.00	2
271349	150.00	3
271749	150.00	4
272149	150.00	1
272549	150.00	2
272949	150.00	3
273349	150.00	4
273749	150.00	1
274149	150.00	2
274549	150.00	3
274949	150.00	4
275349	150.00	1
275749	150.00	2
276149	150.00	3
276549	150.00	4
276949	150.00	1
277349	150.00	2
277749	150.00	3
278149	150.00	4
278549	150.00	1
278949	150.00	2
279349	150.00	3
279749	150.00	4
280149	150.00	1
280549	150.00	2
280949	150.00	3
281349	150.00	4
281749	150.00	1
282149	150.00	2
282549	150.00	3
282949	150.00	4
283349	150.00	1
283749	150.00	2
284149	150.00	3
284549	150.00	4
284949	150.00	1
285349	150.00	2
285749	150.00	3
286149	150.00	4
286549	150.00	1
286949	150.00	2
287349	150.00	3
287749	150.00	4
288149	150.00	1
288549	150.00	2
288949	150.00	3
289349	150.00	4
289749	150.00	1
290149	150.00	2
290549	150.00	3
290949	150.00	4
291349	150.00	1
291749	150.00	2
292149	150.00	3
292549	150.00	4
292949	150.00	1
293349	150.00	2
293749	150.00	3
294149	150.00	4
294549	150.00	1
294949	150.00	2
295349	150.00	3
295749	150.00	4
296149	150.00	1
296549	150.00	2
296949	150.00	3
297349	150.00	4
297749	150.00	1
298149	150.00	2
298549	150.00	3
298949	150.00	4
299349	150.00	1
299749	150.00	2
300149	150.00	3
300549	150.00	4
300949	150.00	1
301349	150.00	2
301749	150.00	3
302149	150.00	4
302549	150.00	1
302949	150.00	2
303349	150.00	3
303749	150.00	4
304149	150.00	1
304549	150.00	2
304949	150.00	3
305349	150.00	4
305749	150.00	1
306149	150.00	2
306549	150.00	3
306949	150.00	4
307349	150.00	1
307749	150.00	2
308149	150.00	3
308549	150.00	4
308949	150.00	1
309349	150.00	2
309749	150.00	3
310149	150.00	4
310549	150.00	1
310949	150.00	2
311349	150.00	3
311749	150.00	4
312149	150.00	1
312549	150.00	2
312949	150.00	3
313349	150.00	4
313749	150.00	1
314149	150.00	2
314549	150.00	3
314949	150.00	4
315349	150.00	1
315749	150.00	2
316149	150.00	3
316549	150.00	4
316949	150.00	1
317349	150.00	2
317749	150.00	3
318149	150.00	4
318549	150.00	1
318949	150.00	2
319349	150.00	3
319749	150.00	4
320149	150.00	1
320549	150.00	2
320949	150.00	3
321349	150.00	4
321749	150.00	1
322149	150.00	2
322549	150.00	3
322949	150.00	4
323349	150.00	1
323749	150.00	2
324149	150.00	3
324549	150.00	4
324949	150.00	1
325349	150.00	2
325749	150.00	3
326149	150.00	4
326549	150.00	1
326949	150.00	2
327349	150.00	3
327749	150.00	4
328149	150.00	1
328549	150.00	2
328949	150.00	3
329349	150.00	4
329749	150.00	1
330149	150.00	2
330549	150.00	3
330949	150.00	4
331349	150.00	1
331749	150.00	2
332149	150.00	3
332549	150.00	4
332949	150.00	1
333349	150.00	2
333749	150.00	3
334149	150.00	4
334549	150.00	1
334949	150.00	2
335349	150.00	3
335749	150.00	4
336149	150.00	1
336549	150.00	2
336949	150.00	3
337349	150.00	4
337749	150.00	1
338149	150.00	2
338549	150.00	3
338949	150.00	4
339349	150.00	1
339749	150.00	2
340149	150.00	3
340549	150.00	4
340949	150.00	1
341349	150.00	2
341749	150.00	3
342149	150.00	4
342549	150.00	1
342949	150.00	2
343349	150.00	3
343749	150.00	4
344149	150.00	1
344549	150.00	2
344949	150.00	3
345349	150.00	4
345749	150.00	1
346149	150.00	2
346549	150.00	3
346949	150.00	4
