# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04-bidoben-unfair.mp3
# position_ms	bpm	beat_number
200194	140.00	4
200622	140.00	1
201051	140.00	2
201479	140.00	3
201908	140.00	4
202337	140.00	1
202765	140.00	2
203194	140.00	3
203622	140.00	4
204051	140.00	1
204479	140.00	2
204908	140.00	3
205337	140.00	4
205765	140.00	1
206194	140.00	2
206622	140.00	3
207051	140.00	4
207479	140.00	1
207908	140.00	2
208337	140.00	3
208765	140.00	4
209194	140.00	1
209622	140.00	2
210051	140.00	3
210479	140.00	4
210908	140.00	1
211337	140.00	2
211765	140.00	3
212194	140.00	4
212622	140.00	1
213051	140.00	2
213479	140.00	3
213908	140.00	4
214337	140.00	1
214765	140.00	2
215194	140.00	3
215622	140.00	4
216051	140.00	1
216479	140.00	2
216908	140.00	3
217337	140.00	4
217765	140.00	1
218194	140.00	2
218622	140.00	3
219051	140.00	4
219479	140.00	1
219908	140.00	2
220337	140.00	3
220765	140.00	4
221194	140.00	1
221622	140.00	2
222051	140.00	3
222479	140.00	4
222908	140.00	1
223337	140.00	2
223765	140.00	3
224194	140.00	4
224622	140.00	1
225051	140.00	2
225479	140.00	3
225908	140.00	4
226337	140.00	1
226765	140.00	2
227194	140.00	3
227622	140.00	4
228051	140.00	1
228479	140.00	2
228908	140.00	3
229337	140.00	4
229765	140.00	1
230194	140.00	2
230622	140.00	3
231051	140.00	4
231479	140.00	1
231908	140.00	2
232337	140.00	3
232765	140.00	4
233194	140.00	1
233622	140.00	2
234051	140.00	3
234479	140.00	4
234908	140.00	1
235337	140.00	2
235765	140.00	3
236194	140.00	4
236622	140.00	1
237051	140.00	2
237479	140.00	3
237908	140.00	4
238337	140.00	1
238765	140.00	2
239194	140.00	3
239622	140.00	4
240051	140.00	1
240479	140.00	2
240908	140.00	3
241337	140.00	4
241765	140.00	1
242194	140.00	2
242622	140.00	3
243051	140.00	4
243479	140.00	1
243908	140.00	2
244337	140.00	3
244765	140.00	4
245194	140.00	1
245622	140.00	2
246051	140.00	3
246479	140.00	4
246908	140.00	1
247337	140.00	2
247765	140.00	3
248194	140.00	4
248622	140.00	1
249051	140.00	2
249479	140.00	3
249908	140.00	4
250337	140.00	1
250765	140.00	2
251194	140.00	3
251622	140.00	4
252051	140.00	1
252479	140.00	2
252908	140.00	3
253337	140.00	4
253765	140.00	1
254194	140.00	2
254622	140.00	3
255051	140.00	4
255479	140.00	1
255908	140.00	2
256337	140.00	3
256765	140.00	4
257194	140.00	1
257622	140.00	2
258051	140.00	3
258479	140.00	4
258908	140.00	1
259337	140.00	2
259765	140.00	3
260194	140.00	4
260622	140.00	1
261051	140.00	2
261479	140.00	3
261908	140.00	4
262337	140.00	1
262765	140.00	2
263194	140.00	3
263622	140.00	4
264051	140.00	1
264479	140.00	2
264908	140.00	3
265337	140.00	4
265765	140.00	1
266194	140.00	2
266622	140.00	3
267051	140.00	4
267479	140.00	1
267908	140.00	2
268337	140.00	3
268765	140.00	4
269194	140.00	1
269622	140.00	2
270051	140.00	3
270479	140.00	4
270908	140.00	1
271337	140.00	2
271765	140.00	3
272194	140.00	4
272622	140.00	1
273051	140.00	2
273479	140.00	3
273908	140.00	4
274337	140.00	1
274765	140.00	2
275194	140.00	3
275622	140.00	4
276051	140.00	1
276479	140.00	2
276908	140.00	3
277337	140.00	4
277765	140.00	1
278194	140.00	2
278622	140.00	3
279051	140.00	4
279479	140.00	1
279908	140.00	2
280337	140.00	3
280765	140.00	4
281194	140.00	1
281622	140.00	2
282051	140.00	3
282479	140.00	4
282908	140.00	1
283337	140.00	2
283765	140.00	3
284194	140.00	4
284622	140.00	1
285051	140.00	2
285479	140.00	3
285908	140.00	4
286337	140.00	1
286765	140.00	2
