# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/1.02. Oriel.mp3
# position_ms	bpm	beat_number
317454	125.01	2
317934	125.01	3
318414	125.01	4
318894	125.01	1
319374	125.01	2
319854	125.01	3
320334	125.01	4
320814	125.01	1
321294	125.01	2
321773	125.01	3
322253	125.01	4
322733	125.01	1
323213	125.01	2
323693	125.01	3
324173	125.01	4
324653	125.01	1
325133	125.01	2
325613	125.01	3
326093	125.01	4
326573	125.01	1
327053	125.01	2
327533	125.01	3
328013	125.01	4
328493	125.01	1
328973	125.01	2
329453	125.01	3
329933	125.01	4
330413	125.01	1
330893	125.01	2
331372	125.01	3
331852	125.01	4
332332	125.01	1
332812	125.01	2
333292	125.01	3
333772	125.01	4
334252	125.01	1
334732	125.01	2
335212	125.01	3
335692	125.01	4
336172	125.01	1
336652	125.01	2
337132	125.01	3
337612	125.01	4
338092	125.01	1
338572	125.01	2
