# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/052 Baby Ford - Monolense.mp3
# position_ms	bpm	beat_number
350468	132.99	1
350919	132.99	2
351370	132.99	3
351821	132.99	4
352273	132.99	1
352724	132.99	2
353175	132.99	3
353626	132.99	4
354077	132.99	1
354528	132.99	2
354979	132.99	3
355431	132.99	4
355882	132.99	1
356333	132.99	2
356784	132.99	3
357235	132.99	4
357686	132.99	1
358138	132.99	2
358589	132.99	3
359040	132.99	4
359491	132.99	1
359942	132.99	2
360393	132.99	3
360844	132.99	4
361296	132.99	1
361747	132.99	2
362198	132.99	3
362649	132.99	4
363100	132.99	1
363551	132.99	2
364002	132.99	3
364454	132.99	4
364905	132.99	1
365356	132.99	2
365807	132.99	3
366258	132.99	4
366709	132.99	1
367160	132.99	2
367612	132.99	3
368063	132.99	4
368514	132.99	1
368965	132.99	2
369416	132.99	3
369867	132.99	4
370319	132.99	1
370770	132.99	2
371221	132.99	3
371672	132.99	4
372123	132.99	1
372574	132.99	2
373025	132.99	3
373477	132.99	4
373928	132.99	1
374379	132.99	2
374830	132.99	3
375281	132.99	4
375732	132.99	1
376184	132.99	2
376635	132.99	3
377086	132.99	4
377537	132.99	1
377988	132.99	2
378439	132.99	3
378890	132.99	4
379342	132.99	1
379793	132.99	2
380244	132.99	3
380695	132.99	4
381146	132.99	1
381597	132.99	2
382048	132.99	3
382500	132.99	4
382951	132.99	1
383402	132.99	2
383853	132.99	3
384304	132.99	4
384755	132.99	1
385206	132.99	2
385658	132.99	3
386109	132.99	4
386560	132.99	1
387011	132.99	2
387462	132.99	3
387913	132.99	4
388364	132.99	1
388816	132.99	2
389267	132.99	3
389718	132.99	4
390169	132.99	1
390620	132.99	2
391071	132.99	3
391523	132.99	4
391974	132.99	1
392425	132.99	2
392876	132.99	3
393327	132.99	4
393778	132.99	1
394229	132.99	2
394681	132.99	3
395132	132.99	4
395583	132.99	1
396034	132.99	2
396485	132.99	3
396936	132.99	4
397388	132.99	1
397839	132.99	2
398290	132.99	3
398741	132.99	4
399192	132.99	1
399643	132.99	2
400094	132.99	3
400546	132.99	4
400997	132.99	1
401448	132.99	2
401899	132.99	3
402350	132.99	4
402801	132.99	1
403252	132.99	2
403704	132.99	3
404155	132.99	4
404606	132.99	1
405057	132.99	2
405508	132.99	3
405959	132.99	4
406410	132.99	1
406862	132.99	2
407313	132.99	3
407764	132.99	4
408215	132.99	1
408666	132.99	2
409117	132.99	3
409569	132.99	4
410020	132.99	1
410471	132.99	2
410922	132.99	3
411373	132.99	4
411824	132.99	1
412275	132.99	2
412727	132.99	3
413178	132.99	4
413629	132.99	1
414080	132.99	2
414531	132.99	3
414982	132.99	4
415434	132.99	1
415885	132.99	2
416336	132.99	3
416787	132.99	4
417238	132.99	1
417689	132.99	2
418140	132.99	3
418592	132.99	4
419043	132.99	1
419494	132.99	2
419945	132.99	3
420396	132.99	4
420847	132.99	1
421298	132.99	2
421750	132.99	3
422201	132.99	4
422652	132.99	1
423103	132.99	2
423554	132.99	3
424005	132.99	4
424456	132.99	1
424908	132.99	2
425359	132.99	3
425810	132.99	4
426261	132.99	1
426712	132.99	2
427163	132.99	3
427615	132.99	4
428066	132.99	1
428517	132.99	2
428968	132.99	3
429419	132.99	4
429870	132.99	1
430321	132.99	2
430773	132.99	3
431224	132.99	4
431675	132.99	1
432126	132.99	2
432577	132.99	3
433028	132.99	4
433479	132.99	1
433931	132.99	2
434382	132.99	3
434833	132.99	4
435284	132.99	1
435735	132.99	2
436186	132.99	3
436638	132.99	4
437089	132.99	1
437540	132.99	2
437991	132.99	3
438442	132.99	4
438893	132.99	1
439344	132.99	2
439796	132.99	3
440247	132.99	4
440698	132.99	1
441149	132.99	2
441600	132.99	3
442051	132.99	4
442502	132.99	1
442954	132.99	2
443405	132.99	3
443856	132.99	4
444307	132.99	1
444758	132.99	2
445209	132.99	3
445660	132.99	4
