# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/01 - I Love Ya.mp3
# position_ms	bpm	beat_number
316393	122.00	4
316885	122.00	1
317377	122.00	2
317869	122.00	3
318360	122.00	4
318852	122.00	1
319344	122.00	2
319836	122.00	3
320328	122.00	4
320819	122.00	1
321311	122.00	2
321803	122.00	3
322295	122.00	4
322787	122.00	1
323278	122.00	2
323770	122.00	3
324262	122.00	4
324754	122.00	1
325246	122.00	2
325737	122.00	3
326229	122.00	4
326721	122.00	1
327213	122.00	2
327705	122.00	3
328196	122.00	4
328688	122.00	1
329180	122.00	2
329672	122.00	3
330164	122.00	4
330655	122.00	1
331147	122.00	2
331639	122.00	3
332131	122.00	4
332623	122.00	1
333114	122.00	2
333606	122.00	3
334098	122.00	4
334590	122.00	1
335081	122.00	2
335573	122.00	3
336065	122.00	4
336557	122.00	1
337049	122.00	2
337541	122.00	3
338032	122.00	4
338524	122.00	1
339016	122.00	2
339508	122.00	3
340000	122.00	4
340491	122.00	1
340983	122.00	2
341475	122.00	3
341967	122.00	4
342458	122.00	1
342950	122.00	2
343442	122.00	3
343934	122.00	4
344426	122.00	1
344917	122.00	2
345409	122.00	3
345901	122.00	4
346393	122.00	1
346885	122.00	2
347376	122.00	3
347868	122.00	4
348360	122.00	1
348852	122.00	2
349344	122.00	3
349835	122.00	4
350327	122.00	1
350819	122.00	2
351311	122.00	3
351803	122.00	4
352294	122.00	1
352786	122.00	2
353278	122.00	3
353770	122.00	4
354262	122.00	1
354753	122.00	2
355245	122.00	3
355737	122.00	4
356229	122.00	1
356721	122.00	2
357212	122.00	3
357704	122.00	4
358196	122.00	1
358688	122.00	2
359180	122.00	3
359671	122.00	4
360163	122.00	1
360655	122.00	2
361147	122.00	3
361639	122.00	4
362130	122.00	1
362622	122.00	2
363114	122.00	3
363606	122.00	4
364097	122.00	1
364589	122.00	2
365081	122.00	3
365573	122.00	4
366065	122.00	1
366557	122.00	2
367048	122.00	3
367540	122.00	4
368032	122.00	1
368524	122.00	2
369015	122.00	3
369507	122.00	4
369999	122.00	1
370491	122.00	2
370983	122.00	3
371474	122.00	4
371966	122.00	1
372458	122.00	2
372950	122.00	3
373442	122.00	4
373933	122.00	1
374425	122.00	2
374917	122.00	3
375409	122.00	4
375901	122.00	1
376392	122.00	2
376884	122.00	3
377376	122.00	4
377868	122.00	1
378360	122.00	2
378851	122.00	3
379343	122.00	4
379835	122.00	1
380327	122.00	2
380819	122.00	3
381310	122.00	4
381802	122.00	1
382294	122.00	2
382786	122.00	3
383278	122.00	4
383769	122.00	1
384261	122.00	2
384753	122.00	3
385245	122.00	4
385737	122.00	1
386228	122.00	2
386720	122.00	3
387212	122.00	4
387704	122.00	1
388196	122.00	2
388687	122.00	3
389179	122.00	4
389671	122.00	1
390163	122.00	2
390654	122.00	3
391146	122.00	4
391638	122.00	1
392130	122.00	2
392622	122.00	3
393114	122.00	4
393605	122.00	1
394097	122.00	2
394589	122.00	3
395081	122.00	4
395572	122.00	1
396064	122.00	2
396556	122.00	3
397048	122.00	4
397540	122.00	1
398031	122.00	2
398523	122.00	3
399015	122.00	4
399507	122.00	1
399999	122.00	2
400490	122.00	3
400982	122.00	4
401474	122.00	1
401966	122.00	2
402458	122.00	3
402949	122.00	4
403441	122.00	1
403933	122.00	2
404425	122.00	3
